starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	4	31	35	31
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	4	31	35	31
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	4	32	35	32
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:25 2022	1668242725	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:23 2022	1668242723	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
Sat Nov 12 09:45:24 2022	1668242724	0	35	35	35
